plot_iteration,tnc_solver_iteration,tnc_stage,tnc_objective,tnc_objective_gap_pct_vs_sqp,tnc_l2_h,tnc_max_abs_h,tnc_load_supplied_pct,qhdsb_solver_iteration,qhdsb_stage,qhdsb_objective,qhdsb_objective_gap_pct_vs_sqp,qhdsb_l2_h,qhdsb_max_abs_h,qhdsb_load_supplied_pct,objective_delta_tnc_minus_qhdsb,objective_gap_delta_pct_tnc_minus_qhdsb,l2_delta_tnc_minus_qhdsb,l2_ratio_tnc_over_qhdsb,max_abs_delta_tnc_minus_qhdsb,max_abs_ratio_tnc_over_qhdsb,lower_l2_method,lower_objective_method,both_l2_le_1e_3,tnc_l2_le_1e_3,qhdsb_l2_le_1e_3,both_max_abs_le_1e_5
219,219,rho=1e+04,0.5288182706338993,-0.5439773128748882,0.0005433602964303883,0.00018840276857021165,99.81927373149676,218,,0.5366225886540291,0.9237980518778333,0.0010369173545332318,0.000745364827173356,99.96218995000001,-0.007804318020129819,-1.4677753647527214,-0.0004935570581028435,0.524015047153861,-0.0005569620586031443,0.25276584258032503,Truncated Newton,Truncated Newton,False,True,False,False
220,220,rho=1e+04,0.5288173160482795,-0.5441568439053523,0.0005434876005138165,0.00018611017066705315,99.8193093974084,219,,0.5350027597034605,0.6191532356843554,0.000982359850161602,0.0006354092353588747,99.97552328333333,-0.006185443655180922,-1.1633100795897078,-0.0004388722496477856,0.5532469597820092,-0.00044929906469182157,0.29289812031444495,Truncated Newton,Truncated Newton,True,True,True,False
221,221,rho=1e+04,0.5288241840484378,-0.5428651639134086,0.0005421817534338924,0.0001837539233538743,99.81963652277001,220,,0.5359183115572601,0.7913430993847559,0.0009464872754140424,0.0005253550952655228,99.90885661666667,-0.007094127508822323,-1.3342082632981644,-0.00040430552198014995,0.5728357554481799,-0.0003416011719116485,0.3497708978362571,Truncated Newton,Truncated Newton,True,True,True,False
222,222,rho=1e+04,0.5288267048655332,-0.5423910682624933,0.0005416922951967741,0.00018411240461754796,99.8196556957965,221,,0.5366930166717059,0.9370436050533559,0.0009699652725217977,0.00047929321117234913,100.05552328333334,-0.007866311806172699,-1.4794346733158492,-0.0004282729773250236,0.5584656590729653,-0.00029518080655480117,0.3841331367227377,Truncated Newton,Truncated Newton,True,True,True,False
223,223,rho=1e+04,0.5288345297864394,-0.5409194180673538,0.0005402254166774206,0.0001827683192299201,99.82006696986487,222,,0.5368338728750598,0.9635347430005936,0.000954596516734663,0.00046329321117233313,100.08218995000001,-0.007999343088620381,-1.5044541610679474,-0.0004143711000572424,0.5659201633432946,-0.00028052489194241303,0.39449815974517916,Truncated Newton,Truncated Newton,True,True,True,False
224,224,rho=1e+04,0.5288426083094021,-0.5394000723720982,0.0005387162875204037,0.0001832817558402311,99.82110718448236,223,,0.5350731864331373,0.6323985466228699,0.0008582539619189769,0.00035332987535863225,99.90885661666667,-0.006230578123735175,-1.171798618994968,-0.0003195376743985732,0.6276886695820008,-0.00017004811951840115,0.518727027127833,Truncated Newton,Truncated Newton,True,True,True,False
225,225,rho=1e+04,0.5288488543437299,-0.5382253668706038,0.0005375299480509147,0.00018228242833501218,99.82147191141993,224,,0.5354253209215218,0.6986252592962261,0.0009595361431216795,0.00048721179535826664,99.97552328333333,-0.006576466577791984,-1.23685062616683,-0.0004220061950707648,0.5601977079280797,-0.00030492936702325446,0.3741338573319484,Truncated Newton,Truncated Newton,True,True,True,False
226,226,rho=1e+04,0.5288488805979887,-0.5382204291740189,0.000537515909799427,0.00018148287363434212,99.82058730208504,225,,0.5344393478820452,0.5131911273296152,0.001021239570625793,0.00048699124000001204,99.86885661666668,-0.005590467284056433,-1.0514115565036342,-0.0004837236608263661,0.52633674336576,-0.0003055083663656699,0.3726614746383069,Truncated Newton,Truncated Newton,False,True,False,False
227,227,rho=1e+04,0.5288524630471203,-0.5375466700361708,0.0005368418126137023,0.0001816201651388405,99.82114364770011,226,,0.5354253209215218,0.6986252592962261,0.0009682942161576824,0.00048721179535826664,99.89552328333332,-0.006572857874401539,-1.236171929332397,-0.00043145240354398016,0.554420137656053,-0.00030559163021942615,0.37277456512580487,Truncated Newton,Truncated Newton,True,True,True,False
228,228,rho=1e+04,0.5288803353494533,-0.5323046644415963,0.0005315941182484344,0.00017897160085561525,99.82258680807153,227,,0.5353548939118449,0.6853798956974577,0.0008735795181868242,0.0005051266792650555,99.96218994999998,-0.006474558562391541,-1.217684560139054,-0.00034198539993838975,0.6085240177697795,-0.00032615507840944025,0.354310330858021,Truncated Newton,Truncated Newton,True,True,True,False
229,229,rho=1e+04,0.5288774100639405,-0.5328548293630497,0.0005321429406103484,0.0001793252595571615,99.82243934637512,228,,0.5350027597034605,0.6191532356843554,0.0006794968208931418,0.0003258882768932547,99.97552328333333,-0.006125349639519939,-1.1520080650474052,-0.0001473538802827934,0.78314264945477,-0.00014656301733609323,0.5502660643908336,Truncated Newton,Truncated Newton,True,True,True,False
230,230,rho=1e+04,0.5288786922114542,-0.5326136930421388,0.0005318992101169087,0.000179242439064059,99.8228479268865,229,,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,-0.0066170557757444515,-1.244484326469153,-0.0003365093931998748,0.6124987800505233,-0.000377812556293905,0.32176794133024095,Truncated Newton,Truncated Newton,True,True,True,False
