method,start_name,iteration,rank,objective,objective_gap_pct,l2_h,max_abs_h,load_supplied_pct,bus_l2_to_reference,branch_l2_to_reference,combined_l2_to_reference,pg_l2_to_reference,qg_l2_to_reference,logged_l2_h,logged_max_abs_h,step_norm,feasible
QCE coarse-only,QCE beam,308,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,309,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,310,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,311,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,312,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,313,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,314,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,315,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,316,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,317,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,318,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,319,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,320,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,321,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,322,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,323,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,324,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,325,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,326,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,327,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,328,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
