label,method,source,start_name,plot_iteration,solver_iteration,stage,objective,l2_h,max_abs_h,load_supplied_pct
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,200,199,,0.5374677285621519,0.0016168089213920375,0.0011854286312662499,99.80218995000001
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,201,200,,0.5374677285621519,0.0016168089213920375,0.0011854286312662499,99.80218995000001
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,202,201,,0.5374677285621519,0.0016168089213920375,0.0011854286312662499,99.80218995000001
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,203,202,,0.5374677285621519,0.0016168089213920375,0.0011854286312662499,99.80218995000001
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,204,203,,0.5374677285621519,0.0016168089213920375,0.0011854286312662499,99.80218995000001
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,205,204,,0.5374677285621519,0.0015883514385659219,0.0011694286312662339,99.80218995000001
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,206,205,,0.537397299928475,0.0014937338753305892,0.0010593977231736496,99.86885661666668
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,207,206,,0.537326871350798,0.001627127273259957,0.001129364827173296,99.85552328333337
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,208,207,,0.537326871350798,0.001627127273259957,0.001129364827173296,99.85552328333337
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,209,208,,0.537326871350798,0.001627127273259957,0.001129364827173296,99.85552328333337
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,210,209,,0.537326871350798,0.001627127273259957,0.001129364827173296,99.85552328333337
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,211,210,,0.537326871350798,0.001627127273259957,0.001129364827173296,99.85552328333337
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,212,211,,0.5374677285621519,0.0012333702022412356,0.0007854286312662939,99.88218995
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,213,212,,0.5369747293024134,0.0013128530373528442,0.0007073977231735196,99.78885661666666
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,214,213,,0.5369747293024134,0.0013128530373528442,0.0007073977231735196,99.78885661666666
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,215,214,,0.5369747293024134,0.0013128530373528442,0.0007073977231735196,99.78885661666666
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,216,215,,0.5369747293024134,0.0013128530373528442,0.0007073977231735196,99.78885661666666
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,217,216,,0.5369747293024134,0.0013128530373528442,0.0007073977231735196,99.78885661666666
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,218,217,,0.5365521606923522,0.001139826671883333,0.0008554112232661559,99.94885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,219,218,,0.5366225886540291,0.0010369173545332318,0.000745364827173356,99.96218995000001
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,220,219,,0.5350027597034605,0.000982359850161602,0.0006354092353588747,99.97552328333333
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,221,220,,0.5359183115572601,0.0009464872754140424,0.0005253550952655228,99.90885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,222,221,,0.5366930166717059,0.0009699652725217977,0.00047929321117234913,100.05552328333334
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,223,222,,0.5368338728750598,0.000954596516734663,0.00046329321117233313,100.08218995000001
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,224,223,,0.5350731864331373,0.0008582539619189769,0.00035332987535863225,99.90885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,225,224,,0.5354253209215218,0.0009595361431216795,0.00048721179535826664,99.97552328333333
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,226,225,,0.5344393478820452,0.001021239570625793,0.00048699124000001204,99.86885661666668
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,227,226,,0.5354253209215218,0.0009682942161576824,0.00048721179535826664,99.89552328333332
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,228,227,,0.5353548939118449,0.0008735795181868242,0.0005051266792650555,99.96218994999998
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,229,228,,0.5350027597034605,0.0006794968208931418,0.0003258882768932547,99.97552328333333
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,230,229,,0.5354957479871987,0.0008684086033167836,0.000557054995357964,99.90885661666665
